,C1,N1,E1,C2,N2,E2
434,0.024323718163896432,0.9467647183491134,0.028911559681122773,0.2278124560576615,0.7007012422279247,0.07148630420019088
435,0.014545106018096826,0.9660755535028915,0.01937943246914979,0.015048995494347225,0.933227657513701,0.051723477484098807
436,0.1512905103412462,0.7229000221776807,0.12580941712346125,0.004174468021934515,0.8498080653100175,0.14601755911324807
437,0.15123021253713442,0.8142448453295507,0.034524897033277845,0.051522674342129586,0.9098962248697048,0.038581248574591366
438,0.008883316069709261,0.9488902823836076,0.0422263233909144,0.0025249777278257466,0.9693134236674461,0.02816150165723973
439,0.045920968550823976,0.9513766684621776,0.0027024355005960516,0.6608660411007953,0.3258608456782412,0.01327308848255479
440,0.016878444104155163,0.9804188598451973,0.0027026751948549073,0.42477367229182267,0.5677396927428496,0.007486682687292203
441,0.14421400760712885,0.7024013848108996,0.1533846586096517,0.1055570782207102,0.8726739497363395,0.02176889051805072
442,0.9965251400932611,0.002870810576776041,0.0006038154604737189,0.9393848425728756,0.05594265690190397,0.004672452314679703
443,0.05854480819822844,0.9404687948849442,0.0009863867301419364,0.9418353183934873,0.050425396014170246,0.007739230179534419
444,0.004491596187698096,0.9903031532459875,0.005205209830689803,0.008245229414655197,0.977430021494709,0.014324836345759031
445,0.7601301222011732,0.2284578126087827,0.011412213946230106,0.011144549728153189,0.8767978749198462,0.11205758374678958
446,0.09019235653727507,0.907767537888287,0.0020400298474116045,0.5271437930005415,0.46208809846610227,0.010768040419910939
447,0.5354181642408785,0.4619047562373953,0.0026769655472691557,0.7991585181721708,0.1929969670775484,0.007844345074503807
448,0.041138173759260016,0.9578824021974764,0.000979423029077745,0.5103611087931953,0.48462395326260593,0.00501493501399107
449,0.008909320093744006,0.9713765868279433,0.019714142257521754,0.014963451425229103,0.5728036829968729,0.412232698113461
450,0.036975124299403875,0.9613634676959111,0.0016615262156080657,0.03163865716855369,0.7123895462872567,0.25597172162821613
451,0.02850471256979401,0.8212116587673379,0.1502836500698056,0.004976843410948396,0.9236793536738245,0.07134373995561537
452,0.039066887429538115,0.9455860327560028,0.015347149486841962,0.0035717049533042222,0.7260737790210977,0.2703545404531346
453,0.12458361084763017,0.8670894180350421,0.008327001289830752,0.3613156002170251,0.5725347090990641,0.06614965715417755
454,0.0025917439015784687,0.18654947562884577,0.8108588816703468,0.0024965320557349354,0.500302285936659,0.4972011389101599
455,0.028912090451074124,0.9144364913218609,0.0566513693915424,0.015128895448152048,0.978344188674722,0.006527002850283546
456,0.11380915447650103,0.8833671400973596,0.0028237716159101654,0.3095529442317895,0.6809215219122203,0.009525518371982547
457,0.002062100705152327,0.37399998301668513,0.6239380186618928,0.0010660573590224967,0.8449822762527749,0.15395173091040687
458,0.0011553362657591004,0.8234801990391724,0.17536437780931982,0.0014062754309975244,0.7148766999208949,0.2837170996899633
459,0.008642591003611724,0.9407946505881712,0.050562818069441885,0.0023498419880127698,0.9933446182475061,0.004305540438678598
460,0.35749421531787084,0.634388723559294,0.008117077721148246,0.10771894972597275,0.8870685714038088,0.005212482312045214
461,0.06774896950047578,0.9050416079925013,0.02720951146347956,0.017916952591047704,0.8908779022336794,0.09120507493402294
462,0.8595514997094648,0.13712296472345217,0.003325558563351868,0.15720541321368398,0.7524105342639171,0.09038404892373492
463,0.7848030809858263,0.21318230936749782,0.002014517580426128,0.8389614550257554,0.15425260138563215,0.00678603826524015
464,0.9541511574380017,0.04090841556912153,0.004940626386712925,0.037140777137412644,0.7030960402113742,0.25976317978740615
465,0.0005692621714235907,0.9932712030987308,0.006159622415505852,0.0022454158179572386,0.8008043305109668,0.19695031670684895
466,0.3225887131804348,0.6736347593898149,0.003776590291115923,0.2548125562928102,0.6863373238330205,0.05885012697411089
467,0.19548832880911388,0.6173857913423682,0.18712596183935784,0.06196176110053855,0.9296438705930523,0.008394315894457924
468,0.12574950078114688,0.5247708280741022,0.3494796089823526,0.225075947025768,0.7221523118190666,0.05277170667443841
469,0.0060961076062641135,0.9920788488536445,0.0018250122927565046,0.022905561625876265,0.946051466320106,0.0310428479470159
470,0.007266043337792589,0.9920173529520235,0.000716808616624677,0.7846329214029039,0.20115446964466568,0.014212505650850379
471,0.4882726137438416,0.5025934840168185,0.0091339075974187,0.055410757286277486,0.9340009385839338,0.010588376582390598
472,0.015189817538955935,0.9803513084018113,0.004458895476449146,0.06705979395955279,0.8552660021313415,0.07767424286705606
473,0.32883244755782326,0.6481423759541753,0.02302525315734459,0.043465480732745115,0.9290839439585865,0.027450627829274595
474,0.007954854315724697,0.9913042790088554,0.0007408176550684585,0.642891840882284,0.32039172453071807,0.0367164417347016
475,0.8676457007114381,0.12680352908228898,0.005550757059722814,0.03613271321909974,0.7827725572852444,0.18109469140439335
476,0.9909285611092893,0.007641420728561378,0.0014300607720053116,0.9879625649039213,0.008943379888153635,0.0030940096412135055
477,0.09540373900300192,0.7501361911934377,0.15446003252309368,0.005944045853996844,0.9854409426413632,0.008614941477244323
478,0.012803954222290232,0.9403398742126422,0.04685607229119145,0.002692735454929916,0.991999377946928,0.005307992353427024
479,0.7940103602807922,0.19842148791331934,0.007568196321315636,0.965535119365198,0.03165737749228496,0.0028074605311568983
480,0.2640086528814881,0.7207906635929425,0.015200693277764703,0.16576166819271385,0.7420551313840216,0.09218317474250669
481,0.3378009646263404,0.6022553823679226,0.05994370465676167,0.7654485977015333,0.18849873583227114,0.04605261447553932
482,0.001419518006929831,0.9968426110363535,0.0017380161040537999,0.6014834053181846,0.34542398363196075,0.05309258198061863
483,0.0013181538335181057,0.8474006250455577,0.15128131265137448,0.0017923651349598907,0.8152170514244739,0.1829906191749041
484,0.005254165978445689,0.6759232731231145,0.3188224593491254,0.003303624182246541,0.778473311402427,0.21822295354621388
485,0.004860620824732885,0.877548458163843,0.11759097566450781,0.010812793930409247,0.9858526565199367,0.0033344935596736906
486,0.0662111622855463,0.9134230485851181,0.020365916674841816,0.07137187950290681,0.9125005756717052,0.01612756435757103
487,0.34711164522828347,0.6213843166906721,0.03150397339560365,0.014945111120562161,0.9719429997840282,0.013111848314680844
488,0.0006548637902773192,0.9973732222694567,0.0019719749784327654,0.0031292853997042206,0.7127704448372928,0.28410025380106274
489,0.05714056297120236,0.869027402400756,0.07383209135957247,0.02239250725900747,0.9403723829765832,0.03723514999922506
490,0.055876354161825,0.8948038546179122,0.04931978639778013,0.010388650185393526,0.9743462177517436,0.015265055947294754
491,0.8124540168722617,0.1773324717010543,0.010213553276438976,0.13877431127049342,0.8373863463209734,0.023839359743353526
492,0.002121833590817659,0.9966824371577325,0.0011958591248164283,0.061214557696842406,0.9238132585488961,0.014972173094456705
493,0.007503573193872841,0.38277015328173203,0.6097262125125654,0.002236977484516121,0.76764188248735,0.23012123655197284
494,0.0011667842722630087,0.3201332958600873,0.6786999810384629,0.00140478689586883,0.8354025968591067,0.16319268606719387
495,0.005778105773371077,0.8780312703695888,0.11619071704226201,0.001337986313764986,0.9143194228017271,0.08434266027758937
496,0.9970617629892697,0.002376899594175737,0.0005612032718772671,0.9966116266453372,0.002625866903017276,0.0007626692232553991
497,0.887902247803209,0.1089510609544623,0.003146655913778062,0.5984561727409485,0.3838813876555526,0.017662388826465578
498,0.8352725453814742,0.16151714854013005,0.0032103970292381243,0.3218502513480122,0.6208479505864899,0.05730177735159056
499,0.010021685551808435,0.9775339617355332,0.012444416974351922,0.005812094500632799,0.9545748329436067,0.03961316263041566
500,0.86880842775529,0.11566366611593827,0.015527945763610452,0.6989491373544268,0.283249967122131,0.01780095061151606
501,0.0581329206441119,0.926512224402631,0.015354754867370302,0.0035672523647645163,0.8329654621577123,0.16346719982722713
502,0.15271208384192966,0.8446861827162477,0.0026017264174256942,0.9950455779976466,0.003748004780602687,0.0012063106609484999
503,0.003201428162445334,0.9818211934763492,0.014977307122907041,0.01238462806296952,0.9423955152176288,0.04521978831733975
504,0.05832169433188362,0.8900367634677673,0.05164148648797423,0.17102801409083354,0.7208341429253823,0.10813791996976557
505,0.5637050824585836,0.2921623194582197,0.14413257657116213,0.3485627671800125,0.32184959910049643,0.3295877153255497
506,0.8883023306887489,0.08522792116678765,0.026469692620498496,0.27680425319974106,0.2777660525834302,0.44542968433439833
507,0.0009843681925759027,0.9943658879895221,0.004649979236232257,0.07140849112792205,0.8982935959453267,0.030298014182460416
508,0.30366203183615625,0.6461748123165536,0.05016307972676699,0.008654509217391125,0.9879112166368096,0.0034343297158672932
509,0.0018157764554910787,0.997303313781498,0.0008809525455413938,0.10005048275390745,0.8413256632196621,0.05862379488470408
510,0.8370811394550192,0.15967157790430112,0.0032474364034231987,0.9930647224858722,0.006385824303208462,0.0005493957852732097
511,0.0018206454715036676,0.9506386366567285,0.047540725052329424,0.06196335658726406,0.927460802705252,0.010575953406948555
512,0.0015247843184985914,0.9944967621680869,0.003978341409345883,0.5324530327278468,0.46105310679672645,0.006493714645727549
513,0.0966307262737949,0.8829634907957737,0.020405844623792947,0.5194073401878799,0.4767909623080912,0.0038017193098114793
514,0.11732328590544484,0.8779772625769542,0.004699448687551922,0.5860147973543564,0.4118704844734222,0.0021146863771552083
515,0.14342610834494718,0.8513998403643435,0.005174106402034516,0.860463935714301,0.13735080916265327,0.0021852934164848306
516,0.0072245440901669055,0.9904504947684524,0.002325072763282667,0.03935563922657003,0.9573230420265242,0.0033213288889611518
517,0.9953146415270416,0.0038629099921966064,0.0008226437739639546,0.9192996381072809,0.07865711913508261,0.002043279512616171
518,0.9612580382978666,0.034970964339275455,0.003771010079361052,0.8528738038879954,0.14512042011551696,0.00200582282416794
519,0.0036179899771283737,0.9949132083600202,0.0014687297148143334,0.0018258975350331963,0.9971830065652266,0.0009913216736257724
520,0.06606558646993008,0.9315393081196153,0.002395190051299777,0.7342401005726338,0.2629777191644477,0.002782286009177324
521,0.08283988089421955,0.9138116454351543,0.003348436811956569,0.6600044199429514,0.3371946553758865,0.0028007736610815644
522,0.0664242044726163,0.9201576822514949,0.013418179279700217,0.016236563117837676,0.9824883265224165,0.001275117789673743
523,0.6125421166455951,0.3817408092179492,0.005717167176714493,0.03871171925398702,0.95580801986939,0.005480192936996391
524,0.33403772262134335,0.6639135343648221,0.0020487019186895164,0.7740190225663178,0.22141781845312253,0.004563172702895704
525,0.0014731548436751687,0.995297081370757,0.003229768271858723,0.2643077774344128,0.7319773132818114,0.0037147878379757315
526,0.3490946632027512,0.6389367026977906,0.011968654720887838,0.0349957528470681,0.9600542133160584,0.004950030551977323
527,0.2093804289323632,0.7874431661849889,0.0031763493549867893,0.9581697435038317,0.04027261465526241,0.001557490015343529
528,0.12624681733598078,0.8681686006498851,0.005584526756892407,0.16384189224796913,0.8279044288198224,0.008253623787045555
529,0.0033403961264386692,0.9958206969357817,0.0008387105819702781,0.010446924810442296,0.9844804760223606,0.005072704419910449
530,0.027506032530412453,0.9595626732438306,0.01293117762139126,0.05592577383474463,0.9291437538195583,0.014930523409548584
531,0.022525344413362805,0.9760390792827173,0.001435516171578371,0.006162078351390498,0.9820873835329575,0.01175053254834062
532,0.003492971581493045,0.9038407336304416,0.09266626383379063,0.04407558409551219,0.9521624908219934,0.0037620389694437884
533,0.02419163535514114,0.732691697931108,0.24311662439135764,0.009195008068329355,0.9874944051826647,0.0033106227252278453
534,0.06629630336515904,0.9144530608892986,0.01925060640749857,0.05284853641897787,0.9366280568980765,0.010523470364658599
535,0.009964789849525636,0.5058899811671338,0.48414532034427504,0.010719014227213585,0.9868659883973241,0.0024150729818783853
536,0.0032254128031873612,0.8425714317028875,0.15420323658530524,0.003815197755687971,0.993481042738784,0.002703830148981835
537,0.012408041658066781,0.984813363032599,0.002778571085494797,0.01786512611968061,0.9783586506183524,0.0037761203067124345
538,0.011045295855134961,0.5516040407685805,0.43735068192995097,0.003926981986745761,0.9885652820741427,0.007507592344248323
539,0.001017910579252822,0.5340844434400825,0.4648976321267866,0.0009737223602755583,0.981898210269064,0.017128021203597805
540,0.003471028508078843,0.9939852179382924,0.002543570642269775,0.025928781155724622,0.9724056414779443,0.0016655360087468414
541,0.9061150959988238,0.09119059392415761,0.0026942407191911026,0.591810923612637,0.405737908848053,0.0024511439917223503
542,0.0007976534967765286,0.9962890035078505,0.002913573070996376,0.0033860498327890425,0.9899469323632197,0.006666996736064977
543,0.8113396271497954,0.1819367249815656,0.006723626263812127,0.23679943919672183,0.7486966980785242,0.014503911236125145
544,0.0035802204778644384,0.9945897122615243,0.0018300465634387957,0.06400144419335858,0.9328490413597574,0.003149499035464837
545,0.9640601949503502,0.03239520955166257,0.0035445924972129107,0.05669087686580205,0.91178835429456,0.03152078028068302
546,0.0016442867898555785,0.8093674084868799,0.18898829012459886,0.0403965521910607,0.9007244948081559,0.058879009782627445
547,0.30847982848905237,0.6890374536308888,0.0024826841307720466,0.5521654249719573,0.44387851850319565,0.0039560043286380265
548,0.044318734539298764,0.8696257724184666,0.08605541791916496,0.0016914675463252876,0.996226771593699,0.0020818565314190476
549,0.0009954208627909742,0.9953004035387244,0.003704162569843125,0.003017733098390593,0.9952553179193926,0.0017269017820219447
550,0.005630621855927652,0.9931286511151141,0.0012408786777216736,0.7153189577326441,0.28247400810998147,0.0022072259633049394
551,0.004393762359908712,0.9948605500674563,0.0007455485763802704,0.1963455069308291,0.78983956531882,0.013814865196327172
552,0.0019103387782235897,0.9967366177255218,0.0013529668941645197,0.006820733917510268,0.9893395987780452,0.0038396076877700793
553,0.02297330292495353,0.9745076811860419,0.0025191546691689343,0.20928413008845673,0.7835666866847613,0.007149117656806189
554,0.007829964922767673,0.9848610281400078,0.007309007655235735,0.007006864127471771,0.9869852862110983,0.006007858204329445
555,0.0044227891830403215,0.9948686146702606,0.000708498758391539,0.4477488415828002,0.548705451031483,0.0035457538502996636
556,0.44478115003656354,0.5514229118359191,0.003795785209721286,0.02771773358634193,0.9690162716287977,0.0032660015670513414
557,0.9884839715644467,0.010608485350932614,0.0009075982194006676,0.8193555943436917,0.17851650844213873,0.0021278520185815096
558,0.009985195000215781,0.9479344768937276,0.04208043557595869,0.0031101356635026742,0.9952652840383579,0.0016244430575908938
559,0.011565858847748462,0.9741418132234871,0.014292407198910012,0.003138885729066454,0.9960353496957133,0.0008259989898001458
560,0.007375189837020346,0.9606321175586735,0.0319926433445352,0.009623758874520187,0.9880320541937287,0.002344276382915984
561,0.38138865616099416,0.6129254492304504,0.005685972656702042,0.6914561019963218,0.3057862921880565,0.0027577027662093116
562,0.6210004316450005,0.36876643842681095,0.010233062432483725,0.09044932357098655,0.90390365960846,0.005646985827683883
563,0.0036858299182034,0.9915879340132847,0.004726468065910847,0.7678500045339223,0.22864215417102796,0.0035076812120475305
564,0.0033352616231567063,0.829831594138925,0.16683308276658718,0.0708696466823757,0.9223778766407706,0.006752536501730789
565,0.004969421010983668,0.8421420496951412,0.15288851639695203,0.007519834830080223,0.9915345061178149,0.0009457164838631434
566,0.0007347357822796288,0.9894228668423,0.009842452532963116,0.0022501425628841374,0.9968407097117755,0.000909072153555814
567,0.13169947626843487,0.864577776058684,0.0037227763418479875,0.15435332882538283,0.8426620355662467,0.002984685315537786
568,0.010436672972620993,0.9453955506840545,0.044167818453320545,0.002503421091664219,0.9957214594197757,0.0017752277722364576
569,0.0007257258427119005,0.9970099418013508,0.002264154768056775,0.05423342853575479,0.9310073174015615,0.014759371291825073
570,0.0015215152685732385,0.9922515308020072,0.0062269960553185295,0.014276550330571684,0.9820293165757836,0.003694180651773634
571,0.0012466171666562285,0.99341472293767,0.005338467265373553,0.006551111705339908,0.9903720987937306,0.003076737554382016
572,0.9073732905307548,0.08994516871401831,0.0026814983196349787,0.16412178271120498,0.8330478829285537,0.0028302637114210453
573,0.0013606964359734275,0.997623886854326,0.0010154594660360978,0.34895894039711706,0.6415061762350328,0.009534943390882998
574,0.03191495115440868,0.9599196326300177,0.00816545579187115,0.0029664614837491164,0.9903012643944233,0.006732175884416483
575,0.019213978755638638,0.9312865968394077,0.04949937476970956,0.011837369159341107,0.9837927566045424,0.004369924161027401
576,0.0012578313593828718,0.9945807014130356,0.00416130149249203,0.006294314214929256,0.9900713236352328,0.0036345273945224328
577,0.9333553805712319,0.06420004412890026,0.0024444337821151376,0.8477352628059366,0.14946693739546857,0.0027978370731552324
578,0.6663559882455913,0.33098842214544216,0.002655529163783733,0.419443873911262,0.5762616455239635,0.00429450513463953
579,0.6545148356334184,0.33264917242991376,0.012836029370809177,0.30575607450345527,0.6836640746562265,0.01057985237032381
580,0.4795941749773401,0.5153569863607897,0.00504885031127227,0.47509645949489626,0.5211975005628591,0.003706123662202082
581,0.39143541067563153,0.48516956703262876,0.12339501694626653,0.16757979511806914,0.8282829077127286,0.004137262398223677
582,0.5532768485828439,0.44384333179342583,0.0028797552458249913,0.24907254684560615,0.7475230678361106,0.003404353731781074
583,0.6576871622784564,0.3403022273934367,0.0020107018656558735,0.9956051409515541,0.003958725409378134,0.00043598669697797975
584,0.4285780503593991,0.5661452329983917,0.005276795575726458,0.5055422511929594,0.4905938647695312,0.0038639950702099887
585,0.36559694418318794,0.6266798414070275,0.007723344775891226,0.7619466648884754,0.23479112037851846,0.0032621727299119506
586,0.0018311787200591407,0.6874433268337319,0.31072549319405063,0.0018624464623327815,0.9918991023165833,0.006238527460157971
587,0.07762536813605034,0.8654674844102612,0.0569071413711324,0.0016998230508662043,0.9908076055328622,0.007492350308005704
588,0.18788097191332973,0.7709763172077915,0.041142646498241314,0.00498990807394818,0.9895497874573238,0.005460308981446993
589,0.0013382747215635827,0.9975791716673796,0.0010826119587181472,0.003143178310800186,0.9338201373462413,0.06303675117552579
590,0.008729960328355074,0.9820651397364061,0.009205036549295678,0.014226825991806314,0.9777463045122547,0.008026815666029473
591,0.0055553220314737755,0.966194180921407,0.028250349862568275,0.004737434019630786,0.990360056588406,0.004902587213826895
592,0.008822477633916519,0.9441289764413776,0.04704862538711869,0.010685139559518185,0.9621850669386545,0.027129751048069393
593,0.16118216273638025,0.8305595955432487,0.008258355775688026,0.012671908406399238,0.9821747245752189,0.0051535289868701786
594,0.001802231966857498,0.996764659702298,0.0014330588419469333,0.005219794821999404,0.99035202853287,0.004428170276981594
595,0.0052632859571363965,0.9913945670469506,0.003342046700795755,0.006046988931929722,0.9625925725744764,0.031360522885202115
596,0.2737294478494774,0.6991765579818373,0.027093979430068613,0.013173389051667091,0.9663886231794261,0.020438038248483014
597,0.045812565095120925,0.884711439772519,0.0694759582069395,0.004915592894095499,0.9366128719730972,0.05847155970841667
598,0.027279768140344156,0.9394114950000907,0.03330866441625046,0.005349771407628186,0.9685390781216451,0.02611108665137039
599,0.2690524209892218,0.5840985773908295,0.14684903102976418,0.013082470848078512,0.9719105582278015,0.015007082012781852
600,0.0649794907290808,0.823986893948016,0.11103359473555242,0.0522143300273532,0.9294069629523207,0.018378725111885038
601,0.007137250682965441,0.6710510626182753,0.3218117326431713,0.06360795080823153,0.9313560967090894,0.005035869046742586
602,0.1217211680322692,0.6626865423048974,0.21559227948264936,0.021858442681567686,0.9733694121877956,0.0047720705310966
603,0.798966768469087,0.1859661858607659,0.015067068128815359,0.031111888913033424,0.9613057092892178,0.007582489812499169
604,0.002525243826554519,0.9967356671638625,0.0007390700753694906,0.01245816761809507,0.970004434718791,0.017537411423155295
605,0.004107284354574874,0.9291402094241816,0.06675250155426134,0.044125832542514475,0.94074979107295,0.015124322451058367
606,0.35846941828580875,0.6301192995208201,0.011411386827519566,0.0026501201737087793,0.9960201515183666,0.0013297382369115338
607,0.013857670693891662,0.9832006847984043,0.002941573337881186,0.03303317120452947,0.9230437905974456,0.04392307687948381
608,0.29110211896225197,0.7032511161327125,0.005646864657813546,0.02878958320509172,0.967403629066545,0.0038068475540367283
609,0.015584432011732425,0.9834885864869666,0.0009270205605977883,0.02437611834217035,0.9742402936880203,0.0013835465852450799
610,0.014011316191087843,0.9668520787345161,0.019136574693040174,0.005425846555654254,0.9710521775012084,0.023521912276218623
611,0.14426707079698792,0.852547504081652,0.0031853284627653736,0.008190096508613092,0.9388425515727222,0.052967501404856066
612,0.013696805199758159,0.8158771805681021,0.17042597499302348,0.009408134320566012,0.9671303509790357,0.02346149584669014
613,0.2865675105280695,0.6993602818593434,0.014072179346158181,0.010601704043948335,0.9816734973213308,0.0077247259410388675
614,0.15486112875336036,0.841521860833267,0.003616870500711632,0.023829676606792204,0.972850411461775,0.003319867425009362
615,0.050143828127495405,0.702233185817759,0.24762301320602342,0.007232592483991784,0.9906342301285443,0.002133132653219569
616,0.05447701102315024,0.6244156415138407,0.32110739356735274,0.007032664967955118,0.9904382154709895,0.002529056569603198
617,0.030138030586210632,0.8948906873412921,0.07497134040723862,0.02146730511558433,0.9495126273322212,0.029020135626880245
618,0.08229902713910106,0.840470992393979,0.07723004373406135,0.001545854481326983,0.9941345294138647,0.004319670022052143
619,0.21569500355501206,0.7025725554461039,0.08173241107125132,0.005638553231279691,0.9883663777606655,0.005995020581281452
620,0.025702288328969196,0.7925765214512829,0.18172111685391848,0.01695725105479765,0.9692574985171664,0.01378535866636373
621,0.0574170348321842,0.9245732278587494,0.018009726265479965,0.008392919060803077,0.9774801258364049,0.014126899274140294
622,0.12439380459332697,0.8258747148762384,0.04973145213504583,0.0049355191370401555,0.9922184113867383,0.002845831881960562
623,0.2075551872132992,0.7832118150418885,0.009232893632296013,0.007396842628652995,0.9727302710532278,0.019872926523055476
624,0.6453288834042309,0.3523960809544012,0.0022750897020544073,0.05426252941870741,0.9366649036953589,0.009072503627495418
625,0.961873359039319,0.034737970755127294,0.003388637401172509,0.015809800536292537,0.9726453931458748,0.011544683989828832
626,0.0006823244998413106,0.9959821570895725,0.003335427026432057,0.004838942958864875,0.9787258689932863,0.016435296177189584
627,0.08455934967753125,0.9083889006668646,0.007051731577035047,0.005342557031919597,0.9753307471183801,0.019326591626834318
628,0.07818106855896563,0.5772989907323673,0.34451995825643594,0.0011892888024350545,0.9973213848937844,0.001489375371931365
629,0.028507961268274744,0.8639060487607535,0.10758602370109417,0.006913218780376001,0.9917851220477364,0.001301744951108697
630,0.01748864242065548,0.9782415616680289,0.004269834993602884,0.011595142066705333,0.9769582345019782,0.011446597752038703
631,0.002786076309538154,0.9964695455588257,0.0007441814915381018,0.019858589544391538,0.9703877199740454,0.009753697517361347
632,0.29730241570082155,0.6838817119101849,0.018815869414030822,0.0009044276232570428,0.9969096350447687,0.002185957289842251
633,0.04388927555368548,0.9454875183015111,0.010623119616889857,0.00788126038320021,0.9680828921915646,0.024035936749359943
634,0.27654362863372745,0.6750867642247071,0.04836970699052087,0.018276772099477156,0.9657073254505096,0.01601582213991506
635,0.061453060477198625,0.9364672878354505,0.0020797639656706733,0.006824937286326103,0.965381126835571,0.02779404677774234
636,0.1722944604984953,0.7917108735925988,0.0359947113299428,0.004376490794137175,0.9934706207625522,0.0021530371272004763
637,0.017582392302570055,0.9491681372699826,0.033249394919830956,0.018111208651382448,0.9681509832256209,0.013737856064357495
638,0.05060849140677728,0.6872664203477106,0.2621250843767569,0.02518150124048848,0.9663782550099375,0.008440216055799166
639,0.0307410679570742,0.7475260085277915,0.221732988415531,0.019123375328977517,0.9753956270911007,0.005480861946693051
640,0.03713108212181209,0.8764900058405166,0.0863788625503871,0.01738608817392653,0.9786022031983319,0.004011706869298555
641,0.007389731909319332,0.9597088732469581,0.03290123352898026,0.007534658514156841,0.9810726429327695,0.011392678414659225
642,0.8991468253750604,0.0941798687171015,0.006673182898901565,0.004224785192743582,0.9724278983315026,0.023347395115477714
643,0.001129939570085543,0.9935066244167025,0.005363620661149203,0.010526255713051309,0.9686684006727183,0.0208052530794816
644,0.004921475005490323,0.8954178382023523,0.09966054169186649,0.0016032883994500718,0.9968331044497281,0.0015634158768584952
645,0.04356758253350709,0.9480870426737648,0.008345333956983204,0.004283212169802311,0.9926197038774138,0.003096992738013379
646,0.002374075721593439,0.7874161319334293,0.2102097687003072,0.01371023328212262,0.9840613581350208,0.002228479475210234
647,0.010385183177942629,0.9093735588852861,0.08024117999910169,0.007216129582667682,0.9879020307603629,0.004881704405718718
648,0.3831478573148085,0.5526561248137486,0.06419611048320781,0.022908772984507733,0.9713747340759054,0.005716570179339315
649,0.0005115343021556055,0.9967874740959181,0.002701190978719067,0.003162412366537996,0.845579613168711,0.15125801433956282
650,0.04110842672912094,0.8638661942427021,0.09502549654013358,0.0027819808855180715,0.9951039400979272,0.002114222581943086
651,0.12497469967481886,0.8442190897096217,0.030806125086631986,0.003511531960083144,0.9941316851762302,0.0023567184045920017
652,0.15161556539771068,0.7809060847064481,0.06747832531001935,0.0012867380664594052,0.9976652739728961,0.0010480518692224845
653,0.0010915578076789612,0.9978179930241273,0.0010903415676993893,0.014914847543859256,0.9730821527259315,0.012003032199959875
654,0.12527298819252414,0.7435298939709454,0.1311971638204507,0.0011813961645695827,0.9965199131245948,0.002298610611856134
655,0.021243787714578896,0.8036152054004638,0.1751409197484142,0.0016803688265280092,0.9947827537270728,0.00353665411039097
656,0.013669571308786337,0.8505442636486308,0.13578624664051267,0.0015895353690889413,0.997059861246693,0.001350798366469222
657,0.3389526035944707,0.6029625057023258,0.058084929534009434,0.01761691767670016,0.969790073825768,0.012593029220896652
658,0.2903791675556635,0.6919757583668401,0.0176450226117317,0.009450633092195045,0.9885400633165199,0.002009260381452412
659,0.41187198198917374,0.572073719699201,0.016054297358662165,0.009086011126136826,0.9701360346129996,0.020777825508606625
660,0.004689588007106755,0.9903170836375345,0.0049932831666071225,0.001682610650016149,0.9937198306843846,0.004597510602194989
661,0.052923156281242625,0.7219373839106691,0.22513946530400403,0.01397381858402043,0.9688674987756987,0.017158782256397755
662,0.3207156941471851,0.6519488237785986,0.027335623090058565,0.009747825167048647,0.9592133934799502,0.031038799759134535
663,0.16002606656574975,0.798685276033472,0.04128868899137487,0.07225884523698221,0.9228884336958865,0.004852596539771307
664,0.0026862398607310906,0.9923234510531646,0.004990141258007884,0.002753759347949177,0.9949336082673974,0.002312784577204881
665,0.013219614314424234,0.9174096381362977,0.0693707548717205,0.007932332069610637,0.9838589031890356,0.008208667908702774
666,0.017659272930522843,0.8451831552218775,0.13715755792311313,0.0038118954675305395,0.9939003810924152,0.002287694617534497
667,0.22521771375498342,0.7206755333651493,0.05410680833861328,0.0018821329130661517,0.9962443481526295,0.0018734109208799854
668,0.0013249646802446675,0.9975901124321725,0.0010849866343617142,0.007440779053544445,0.6512235711862987,0.34133574173641756
669,0.2003257002603966,0.7559255881893026,0.04374863475418991,0.9345504595731561,0.0456622120102082,0.019787337989902766
670,0.0014784644119043796,0.8464475512401841,0.1520740531768934,0.009693806147854742,0.6989971320307097,0.29130912101060846
671,0.005590126999561888,0.9922562622372896,0.0021535443511023307,0.7437042607770344,0.24338511465485033,0.012910697852616167
672,0.38546837527955613,0.5513199151286686,0.06321170718597922,0.6795034616395389,0.3040669014690351,0.0164296310317598
673,0.6532549438607552,0.34144342549405127,0.0053016154150926685,0.9961369934680929,0.0031437628909979096,0.0007192799866793863
674,0.8663037858407769,0.1301226215516381,0.0035736947534335734,0.9911972203433017,0.007291317279190783,0.0015115439591455654
675,0.02398053408720389,0.950717060761292,0.025302357395931233,0.0197357139500348,0.9297234443275323,0.05054073792078917
676,0.03679803966551653,0.9156848453591878,0.04751703032700891,0.016175337421624424,0.8639935909782775,0.11983111349350062
677,0.2228988140308592,0.7556938521748077,0.021407286099823453,0.3240979220113757,0.6113792716861126,0.06452280933922591
678,0.091102366013215,0.8881586443025328,0.020739053505475287,0.07446527561561077,0.8842840900416183,0.04125078734660772
679,0.06459598365803945,0.932958472781026,0.00244559032771281,0.75851030279256,0.22100048401705533,0.020489257058783194
680,0.025523536828380385,0.9699799207181767,0.004496503496808817,0.366216689773017,0.6156362716061463,0.018147101246082296
